Heisenberg model lengths, energies, E/L and time to diagonalize (s) in J=1.0
1	0.25000	0.25000	0.00146
2	-1.00000	-0.50000	0.00022
3	-0.75000	-0.25000	0.00036
4	-2.00000	-0.50000	0.00086
5	-1.86803	-0.37361	0.00387
6	-2.80278	-0.46713	0.01650
7	-2.85518	-0.40788	0.06816
8	-3.65109	-0.45639	0.29569
9	-3.79730	-0.42192	1.26821
10	-4.51545	-0.45154	5.38494
11	-4.71894	-0.42899	23.01798
12	-5.38739	-0.44895	94.05894
13	-5.62958	-0.43304	425.69164
14	-6.26355	-0.44740	1832.18402
